gene_id	ERS490437	ERS494394	ERS490331	ERS490187	ERS488920	ERS488625	ERS490542	ERS494445	ERS494173	ERS494518	ERS488573	ERS488299	ERS490659	ERS494332	ERS489074	ERS488547	ERS490743	ERS490269	ERS489339	ERS489164	ERS491424	ERS490396	ERS489677	ERS489136	ERS489585	ERS488332	ERS494583
P9301_06561 	64	0	0	0	119	58	76	0	21	0	184	0	79	24	11	478	66	0	18	24	0	111	0	70	0	0	0
P9301_06571 	78	0	0	0	9	56	17	0	24	0	77	0	26	22	0	168	22	0	0	60	0	95	13	6	0	0	1
P9301_06581 	58	0	0	0	75	32	65	4	19	0	174	0	41	81	0	330	26	0	64	68	0	201	82	25	32	0	0
P9301_06591 	17	0	0	0	17	0	2	0	15	0	45	1	10	0	0	68	19	0	7	22	0	50	27	1	0	0	0
P9301_06601 	47	0	18	0	65	47	91	21	46	0	443	0	97	122	0	359	191	0	490	444	0	617	688	4	0	0	0
P9301_06611 	11	0	0	0	61	0	4	0	5	0	57	0	10	0	16	24	2	0	0	8	0	61	0	0	0	0	0
P9301_06621 	85	14	0	0	1739	80	41	0	27	0	179	0	35	122	31	326	33	0	52	76	0	110	43	240	0	0	0
P9301_06631 	19	0	0	0	96	1	4	0	12	0	5	0	6	0	0	83	9	0	0	24	0	55	0	34	0	0	0
P9301_06641 	103	0	0	0	2178	15	58	4	33	0	306	0	31	29	15	366	188	0	155	303	0	418	279	211	27	0	0
P9301_06651 	2	0	0	0	68	8	8	0	4	0	31	0	7	0	7	67	7	0	97	48	0	28	37	32	0	0	0
P9301_06661 	47	2	0	0	226	151	48	0	72	0	165	0	36	79	23	448	39	0	86	117	0	219	77	40	74	0	0
P9301_06671 	10	0	0	0	296	0	2	0	9	0	41	0	9	31	7	26	3	0	0	21	0	20	9	8	8	0	0
P9301_06681 	1454	44	0	0	1145	196	597	29	497	8	1205	0	498	214	47	4264	797	0	155	529	0	2065	125	342	106	0	0
P9301_06691 	37	0	1	0	1038	32	47	0	40	0	107	0	60	1	13	174	54	0	28	268	0	192	322	136	244	0	0
P9301_06701 	6	0	0	0	400	2	15	0	5	0	18	0	12	39	0	63	27	0	30	83	0	63	15	35	1	0	0
P9301_06711 	78	25	0	0	197	209	154	33	103	1	381	0	105	191	30	945	89	0	55	237	0	328	158	31	0	0	0
P9301_06721 	65	4	0	0	70	44	79	0	51	0	347	0	53	22	15	700	23	0	74	91	0	191	20	17	0	0	0
P9301_06731 	81	0	0	0	25	95	133	0	101	2	339	0	69	177	0	1060	80	2	31	68	0	403	90	17	0	0	0
P9301_06741 	0	0	0	0	496	0	2	0	4	0	24	0	2	10	0	31	29	0	117	222	0	6	1	133	0	0	0
P9301_06751 	29	6	0	0	110	0	31	0	45	0	63	0	30	74	26	223	9	0	0	0	0	123	29	31	27	0	0
P9301_06761 	206	7	27	0	125	15	129	0	223	0	457	0	114	147	4	1033	65	0	7	220	0	665	81	3	1	0	0
P9301_06771 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_06781 	34	10	0	0	301	16	27	5	14	0	35	0	42	51	19	96	42	0	72	142	0	55	2	23	1	0	0
P9301_06791 	74	4	0	1	75	29	42	0	59	0	126	0	57	65	0	329	11	0	0	33	0	107	3	0	0	0	0
P9301_06801 	35	0	0	0	12	0	7	0	17	6	47	0	22	0	0	155	6	0	51	19	0	75	23	2	0	0	0
P9301_06811 	2	2	0	0	0	0	9	0	2	0	18	0	8	1	0	39	0	0	0	0	0	79	0	8	0	0	0
P9301_06821 	4	0	0	0	25	0	9	0	4	0	6	0	5	21	0	29	3	0	0	9	0	66	6	0	0	0	0
P9301_06831 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	3	0	0	0	0	0
P9301_06841 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_06851 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_06861 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_06871 	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_06881 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_06891 	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	16	0	0	0	0	0	2	0	4	0	0	0
P9301_06901 	0	0	0	0	0	27	0	0	0	0	5	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0
P9301_06911 	1	0	0	0	16	26	4	0	0	0	9	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
P9301_06921 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
P9301_06931 	2	0	0	0	31	9	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	15	0	0	0	0	0
P9301_06941 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_06951 	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
P9301_06961 	1	0	0	0	20	0	1	0	0	0	6	0	0	0	0	19	0	0	0	0	0	0	0	3	0	0	0
P9301_06971 	1	0	0	0	14	0	0	0	0	0	12	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
P9301_06981 	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_06991 	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07001 	3	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
P9301_07011 	9	0	0	0	116	0	3	0	0	0	6	0	0	0	0	54	3	0	0	0	0	1	0	0	0	0	0
P9301_07021 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07031 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07041 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
P9301_07051 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07061 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07071 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07081 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	17	0	0	0	0	0	0	0
P9301_07091 	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07101 	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07111 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	1	0	0	0	0	0	0	0
P9301_07121 	36	8	0	0	32	0	42	0	61	0	208	0	59	10	0	121	329	0	182	363	0	739	251	0	0	0	0
P9301_07131 	0	0	0	0	160	0	1	0	7	0	21	0	2	15	0	14	3	0	43	39	0	4	40	128	0	0	0
P9301_07141 	3	0	0	0	3204	0	13	0	13	0	21	0	28	0	40	51	113	0	566	73	0	22	50	306	98	0	0
P9301_07151 	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07161 	132	36	0	0	561	64	142	33	216	5	457	0	240	262	11	1101	367	1	210	344	1	868	293	93	89	0	0
P9301_07171 	12	4	0	0	0	0	20	0	11	0	0	0	11	1	0	60	10	0	0	0	0	5	0	2	0	0	0
P9301_07181 	0	0	0	0	0	5	1	0	0	0	9	0	0	0	0	0	4	0	0	0	0	10	0	0	0	0	0
P9301_07191 	2	0	0	0	0	0	0	0	0	0	3	0	3	19	0	8	0	0	9	0	0	0	0	0	0	0	0
P9301_07201 	89	0	0	0	144	179	163	0	26	0	383	0	185	24	0	689	52	2	14	40	0	339	59	36	30	0	0
P9301_07211 	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0
P9301_07221 	9	0	0	0	0	0	3	0	0	0	11	0	2	0	0	7	5	0	0	0	0	5	0	0	0	0	0
P9301_07231 	72	3	0	0	31	11	24	0	53	0	61	0	64	42	0	270	57	0	35	24	0	241	43	2	46	0	0
P9301_07241 	8	0	0	0	10	23	6	0	6	0	9	0	15	9	0	16	9	0	0	7	0	71	16	0	0	0	0
P9301_07251 	16	0	0	0	140	0	32	0	34	0	50	0	48	22	0	178	32	0	40	75	0	47	27	10	0	0	0
P9301_07261 	60	9	0	0	301	15	46	0	75	0	102	0	69	112	0	227	164	0	124	69	0	281	43	24	0	0	0
P9301_07271 	78	0	0	0	179	37	48	0	44	4	176	0	83	74	20	311	73	0	432	472	0	395	266	8	0	0	0
P9301_07281 	25	0	0	0	23	0	8	0	6	0	11	0	25	0	0	36	30	0	0	9	0	63	0	3	0	0	0
P9301_07291 	270	21	11	0	116	154	235	18	266	1	360	0	219	286	0	949	229	0	99	324	0	1157	116	60	61	0	0
P9301_07301 	61	5	5	0	55	140	73	0	56	0	213	0	73	119	0	681	36	0	193	252	0	339	123	52	28	0	0
P9301_07311 	186	0	0	0	436	106	84	0	153	0	313	0	80	248	0	1032	142	0	182	450	0	392	248	139	0	0	0
P9301_07321 	200	0	6	0	27	29	51	0	36	0	79	0	54	30	2	381	82	0	28	38	0	244	5	26	0	0	0
P9301_07331 	254	34	13	0	107	98	400	29	271	0	766	0	418	255	24	1885	110	0	57	301	0	1228	176	1	67	0	0
P9301_07341 	11	0	0	0	111	0	23	0	16	0	0	0	6	0	3	28	14	0	0	13	0	22	0	5	1	0	0
P9301_07351 	162	10	0	0	234	35	72	0	81	3	200	0	89	30	0	465	47	0	102	140	0	391	89	44	88	0	0
P9301_07361 	85	13	0	0	288	132	53	0	43	0	54	0	38	80	11	286	59	0	123	69	0	138	111	105	20	0	0
P9301_07371 	15	0	0	0	253	1	17	0	5	0	41	0	35	16	0	156	12	0	0	3	0	31	44	86	15	0	0
P9301_07381 	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0
P9301_07391 	13	0	0	0	280	11	4	0	11	0	21	0	15	0	0	49	38	0	0	24	0	20	20	58	0	0	0
P9301_07401 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07411 	2	0	0	0	20	36	2	0	5	0	13	0	0	0	16	19	5	0	1	0	0	0	0	5	0	0	0
P9301_07421 	1	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
P9301_07431 	39	0	0	0	336	2	24	0	9	0	23	0	26	0	6	62	34	0	28	142	0	138	18	22	81	0	0
P9301_07441 	0	0	0	0	16	0	0	0	0	0	3	0	0	0	0	13	4	0	0	5	0	25	0	3	0	0	0
P9301_07451 	5	0	0	0	530	0	1	0	0	0	8	0	8	0	0	26	2	0	0	0	0	9	0	141	0	0	0
P9301_07461 	3	0	0	0	0	26	2	0	6	0	13	0	2	0	0	54	1	0	0	40	0	31	13	0	0	0	0
P9301_07471 	0	0	0	0	11	0	8	0	0	0	0	0	0	0	0	0	1	0	0	4	0	5	0	0	0	0	0
P9301_07481 	2	0	0	0	0	0	0	0	5	0	1	0	0	0	0	26	3	0	0	0	0	13	0	0	0	0	0
P9301_07491 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
P9301_07501 	18	0	0	0	0	0	8	0	3	0	14	0	0	0	16	37	0	0	83	16	0	0	28	12	46	0	0
P9301_07511 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	2	0	0	0	0	0
P9301_07521 	3	0	0	0	0	0	0	0	0	0	0	0	5	13	0	15	0	0	0	4	0	19	0	0	0	0	0
P9301_07531 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
P9301_07541 	0	0	0	0	0	0	2	0	7	0	0	0	2	9	0	13	0	0	0	0	0	9	0	3	0	0	0
P9301_07551 	9	0	0	0	11	26	8	0	9	0	45	0	5	33	0	37	5	0	21	44	0	69	21	0	32	0	0
P9301_07561 	0	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07571 	27	0	0	0	0	0	12	0	24	0	12	0	6	21	0	55	9	0	0	31	0	40	13	0	0	0	0
P9301_07581 	209	1	60	0	67	20	102	1	156	0	173	0	161	107	0	896	256	0	12	158	0	888	60	9	2	0	0
P9301_07591 	0	0	0	0	9	0	0	0	0	0	0	0	0	20	0	19	0	0	0	0	0	0	0	0	0	0	0
P9301_07601 	19	0	0	0	0	0	10	0	9	0	33	0	23	0	0	112	26	0	0	27	0	64	0	0	1	0	0
P9301_07611 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07621 	3	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	17	0	0	0	0	0
P9301_07631 	0	0	0	0	0	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07641 	12	0	0	0	160	0	2	0	3	0	15	0	0	1	7	55	7	0	29	33	0	67	0	40	76	0	0
P9301_07651 	46	0	0	0	661	48	104	4	46	0	97	0	72	36	21	248	47	0	174	201	0	117	217	204	215	0	0
P9301_07661 	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	1	0	0	0	0	0	33	0	0	0	0	0
P9301_07671 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07681 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07691 	5	0	7	0	0	0	6	0	7	0	13	0	18	16	0	43	2	0	16	13	0	48	0	0	0	0	0
P9301_07701 	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	2	0	0	0	12	0	0	0	0	0	0	0
P9301_07711 	52	6	0	0	1430	0	49	15	10	2	49	1	67	67	33	114	152	1	172	74	0	125	77	182	176	0	0
P9301_07721 	7	0	0	0	0	0	5	0	6	0	1	0	9	0	0	23	2	0	0	0	0	0	0	6	0	0	0
P9301_07731 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07741 	0	0	0	0	158	0	11	0	2	0	11	8	19	0	2	27	9	0	0	78	0	50	118	6	0	0	2
P9301_07751 	17	5	3	0	55	13	9	0	2	0	27	0	23	0	0	51	17	0	0	22	0	60	7	25	0	0	0
P9301_07761 	4	0	0	0	18	0	0	0	0	0	3	0	0	0	0	26	0	0	0	2	0	13	0	13	0	0	0
P9301_07771 	3	0	0	0	0	0	0	0	3	0	0	0	5	13	0	10	6	0	0	0	0	10	0	0	0	0	0
P9301_07781 	17	0	0	0	7	1	10	0	4	0	22	0	3	0	0	59	3	0	0	4	0	11	0	1	0	0	0
P9301_07791 	64	0	4	0	1058	0	89	0	3	4	81	0	18	0	0	190	9	0	41	20	0	17	11	49	45	0	0
P9301_07801 	0	0	0	0	64	0	0	0	1	0	5	0	5	0	0	14	0	0	0	3	0	0	0	0	0	0	0
P9301_07811 	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	10	0	0	0	0	0
P9301_07821 	58	0	0	0	69	71	39	0	27	0	115	0	57	8	13	379	51	0	61	152	0	203	37	5	0	0	0
P9301_07831 	69	0	0	0	47	71	69	18	18	0	95	0	61	0	11	447	77	0	67	25	0	171	46	9	51	0	0
P9301_07841 	16	0	0	0	66	33	27	0	10	0	111	0	38	0	12	269	26	0	17	32	0	75	0	3	0	0	0
P9301_07851 	2	0	0	0	0	1	10	0	2	0	37	0	20	0	0	191	14	0	0	0	0	21	0	0	0	0	0
P9301_07861 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
P9301_07871 	8	0	0	0	363	49	14	0	15	0	46	0	9	37	27	85	59	0	77	120	0	90	75	81	70	0	0
P9301_07881 	3	0	0	0	1	0	1	0	0	0	2	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0
P9301_07891 	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
P9301_07901 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
P9301_07911 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
P9301_07921 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07931 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07941 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07951 	0	0	0	0	0	0	1	0	2	0	0	0	4	3	0	0	3	0	0	1	0	1	0	0	0	0	0
P9301_07961 	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07971 	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07981 	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_07991 	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	7	6	0	0	0	0	4	0	0	0	0	0
P9301_08001 	1	0	0	0	0	0	0	0	0	0	6	0	3	0	0	5	2	0	0	0	0	12	9	0	0	0	0
P9301_08011 	16	0	0	0	1	0	7	14	42	0	6	0	41	2	0	40	42	0	0	9	0	64	0	0	0	0	0
P9301_08021 	17	0	0	0	230	12	75	0	51	0	342	0	86	26	0	402	39	0	99	138	0	105	20	15	0	0	0
P9301_08031 	183	34	49	0	15	139	471	5	339	3	583	0	967	309	0	1426	321	0	96	103	0	870	54	14	49	0	0
P9301_08041 	1	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
P9301_08051 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	11	0	3	0	0	0	0	0
P9301_08061 	26	0	0	0	93	10	18	0	13	0	12	0	26	48	0	92	5	0	14	36	0	125	29	27	37	0	0
P9301_08071 	102	2	0	0	10	65	53	13	140	5	138	0	98	53	0	634	39	0	0	19	0	267	0	0	0	0	0
P9301_08081 	1	5	0	0	0	0	2	0	4	0	1	0	0	20	0	6	2	0	0	0	0	10	0	0	0	0	0
P9301_08091 	6	0	0	0	1	80	21	7	14	0	56	0	23	62	0	210	13	0	29	10	0	258	20	0	37	0	0
P9301_08101 	96	1	0	0	92	84	82	13	98	0	297	0	140	79	0	730	90	0	1	94	0	430	48	21	82	0	0
P9301_08111 	172	8	0	0	0	61	173	0	167	4	144	0	117	53	9	501	117	0	37	53	0	529	19	8	0	0	0
P9301_08121 	29	0	2	0	55	71	25	17	120	0	59	0	48	93	12	306	35	0	30	61	0	258	0	7	0	0	0
P9301_08131 	1370	66	0	1	237	950	881	90	2304	56	1637	0	1435	2352	115	4648	1111	0	578	1456	0	6387	1292	286	89	0	1
P9301_08141 	227	72	0	0	213	254	212	37	775	14	477	0	573	744	41	1010	504	0	159	368	0	1698	64	109	31	15	0
P9301_08151 	1	0	0	0	21	0	0	0	12	0	0	0	5	38	0	20	9	0	0	2	0	55	0	0	48	0	0
P9301_08161 	18	0	0	0	95	1	22	0	15	0	41	0	16	0	0	80	20	0	37	86	0	52	34	2	35	0	0
P9301_08171 	1	0	0	0	12	0	0	0	5	0	23	0	4	0	0	25	1	0	11	42	0	25	1	15	0	0	0
P9301_08181 	421	12	0	0	465	1005	575	38	227	0	1199	0	541	426	18	3898	228	0	448	494	0	1430	417	302	65	0	0
P9301_08191 	166	7	0	0	230	123	99	34	197	3	256	0	179	148	6	604	201	0	194	194	0	1035	187	19	20	0	0
P9301_08201 	83	0	0	0	390	10	180	0	134	0	631	0	207	72	13	321	475	1	163	360	0	727	418	21	0	0	0
P9301_08211 	0	0	0	0	14	0	0	4	1	0	4	0	0	0	0	8	6	0	0	0	0	9	18	0	0	0	0
P9301_08221 	270	22	0	0	155	191	427	10	297	18	912	0	527	564	21	2192	544	1	116	338	0	1532	260	27	86	0	0
P9301_08231 	3	0	0	0	0	0	2	0	0	0	12	0	1	0	0	12	0	0	0	0	0	6	19	0	0	0	0
P9301_08241 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
P9301_08251 	7	2	0	0	0	0	11	0	6	0	61	0	12	41	0	49	40	0	19	13	0	29	40	0	1	0	0
P9301_08261 	46	20	0	0	62	0	20	48	115	1	57	0	39	40	0	90	15	0	9	52	0	293	23	8	25	0	0
P9301_08271 	297	164	4	1	206	121	507	81	1002	105	882	0	864	1983	12	1215	639	0	110	304	1	2836	500	3	0	0	0
P9301_08281 	22	16	28	0	77	128	15	29	126	17	73	0	54	214	18	173	59	2	25	116	0	343	191	44	0	0	1
P9301_08291 	155	29	0	0	153	635	225	24	899	10	742	0	360	898	2	1621	209	0	125	451	0	4177	58	31	0	0	0
P9301_08301 	37	0	0	0	4256	85	54	0	93	0	83	0	47	38	57	291	139	0	178	318	0	305	120	533	129	0	0
P9301_08311 	3	0	0	0	66	0	8	0	9	0	0	0	11	0	0	25	8	0	0	20	0	18	4	9	1	0	0
P9301_08321 	46	0	0	0	39	74	22	24	66	0	99	0	63	62	15	246	15	0	27	158	0	398	27	23	101	0	0
P9301_08331 	13	0	0	0	0	39	18	0	21	0	48	0	15	0	0	81	9	0	8	87	0	139	13	14	0	0	0
P9301_08341 	284	13	0	0	1010	729	431	0	298	8	1596	1	443	259	16	4137	274	1	580	1580	0	511	496	331	87	0	0
P9301_08351 	849	54	3	0	1481	696	1223	18	369	12	2462	1	786	216	92	5304	416	0	395	330	0	1058	215	250	224	0	1
P9301_08361 	204	0	7	0	247	68	75	1	81	22	93	0	72	135	15	474	130	0	58	131	0	420	74	21	0	0	2
P9301_08371 	145	16	0	0	359	84	269	4	171	10	631	0	357	210	19	1316	208	0	128	235	0	592	85	36	52	0	0
P9301_08381 	72	26	0	0	402	160	87	27	122	0	216	0	126	121	19	620	37	0	98	295	0	432	155	44	1	0	0
P9301_08391 	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	49	0	0	0	0
P9301_08401 	4	0	0	0	219	7	4	6	5	0	2	0	8	0	0	35	24	0	20	35	0	0	53	0	0	0	0
P9301_08411 	11	0	0	0	125	1	1	0	2	0	16	0	11	0	0	52	10	0	35	52	0	16	110	10	0	0	0
P9301_08421 	1075	1066	71	0	221	2471	1517	945	7051	557	4799	0	4568	7194	29	11563	1873	1	393	1468	0	7841	1263	125	104	0	4
P9301_08431 	27	4	0	0	198	35	26	0	43	0	37	0	28	65	11	154	35	0	46	99	0	146	9	29	81	0	0
P9301_08441 	8	0	0	0	1	0	0	0	5	0	7	0	0	49	0	15	2	0	0	1	0	0	10	0	0	0	0
P9301_08451 	50	12	0	0	33	2	28	0	43	0	57	0	60	53	0	82	16	0	35	61	0	182	0	6	0	0	0
P9301_08461 	14	9	21	0	0	57	57	0	43	0	107	0	55	88	0	76	58	1	36	64	0	217	63	4	6	0	0
P9301_08471 	46	12	45	0	24	46	70	0	117	0	124	0	61	187	20	364	35	0	45	94	0	426	108	5	31	0	0
P9301_08481 	14	0	0	0	112	0	32	4	37	0	39	0	56	64	10	122	36	0	61	53	0	109	82	27	10	0	0
P9301_08491 	75	6	0	0	667	121	40	14	73	0	131	0	79	72	21	306	55	0	200	104	0	258	77	114	92	0	0
P9301_08501 	8	0	0	0	448	1	0	0	13	0	1	0	1	0	5	54	1	0	45	18	0	47	16	39	0	0	0
P9301_08511 	298	22	0	0	7187	122	206	9	220	3	444	0	237	110	25	1392	210	0	305	506	0	1059	183	715	0	0	0
P9301_08521 	44	0	0	0	220	59	10	0	37	0	69	0	29	17	0	339	3	0	51	125	0	218	9	10	0	0	0
P9301_08531 	27	0	0	0	94	36	25	0	22	0	122	0	37	20	12	312	11	0	0	117	0	244	0	24	0	0	0
P9301_08541 	17	0	0	0	239	38	8	0	12	0	47	0	6	9	0	67	4	0	44	35	0	73	4	54	0	0	0
P9301_08551 	15	0	0	0	454	73	37	0	13	0	61	0	12	77	9	149	16	0	13	200	0	134	13	82	0	0	0
P9301_08561 	124	11	0	0	7866	109	82	0	66	2	176	0	58	70	132	588	65	0	196	232	0	338	58	1209	726	0	0
P9301_08571 	20	5	0	0	178	95	34	0	57	3	142	0	74	37	19	126	67	0	1	69	0	167	88	14	0	0	0
P9301_08581 	20	18	1	0	8	0	37	0	53	0	14	0	40	66	8	59	5	0	0	44	0	222	0	0	0	0	1
P9301_08591 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
P9301_08601 	77	0	0	0	0	0	21	0	59	8	117	0	30	27	11	116	41	0	2	165	0	507	24	6	0	0	0
P9301_08611 	8	0	0	0	7	0	7	0	1	4	10	0	7	25	0	36	0	0	14	7	0	101	22	0	0	0	0
P9301_08621 	15	0	0	0	35	0	4	14	65	6	59	0	39	21	12	85	4	0	12	0	0	300	0	8	37	0	0
P9301_08631 	11	0	0	0	39	0	29	0	20	0	30	0	18	0	0	39	6	0	0	10	0	68	3	12	29	0	0
P9301_08641 	10	4	0	0	0	0	0	0	0	0	8	0	0	0	0	8	0	0	0	0	0	29	0	0	0	0	0
P9301_08651 	33	0	0	0	4	0	11	0	7	0	11	0	18	0	0	57	2	0	37	5	0	103	0	13	0	0	0
P9301_08661 	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
P9301_08671 	0	0	0	0	0	0	8	0	3	0	1	0	2	0	0	10	13	0	4	0	0	9	0	0	0	0	0
P9301_08681 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
P9301_08691 	14	0	0	0	36	0	17	0	2	0	49	0	13	47	0	23	69	0	130	100	0	159	113	3	59	0	0
P9301_08701 	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	36	0	0
P9301_08711 	4	0	0	0	31	0	0	0	0	0	0	0	2	0	0	11	22	0	0	21	0	15	0	1	0	0	0
P9301_08721 	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	7	0	5	0	0	0	0	0
P9301_08731 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_08741 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_08751 	0	0	0	0	262	1	39	0	2	0	39	0	27	29	0	149	31	0	95	152	0	21	30	102	1	0	0
P9301_08761 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
